고유 번호,지침_원문,지침,오류 유형,디바이스,문제점 및 개선 방안,점검/문구 사용 시 주의사항,,,,,,,,,,,,,,,,,,,,,,
20,"(고정된 참조 위치 정보) 전자출판문서 형식의 웹 페이지는 각 페이지로 이동할 수 있는 기능이 있어야 하고, 서식이나 플랫폼에 상관없이 참조 위치 정보를 일관되게 제공ㆍ유지해야 한다.","20. (고정된 참조 위치 정보) 전자출판문서 형식의 웹 페이지는 각 페이지로 이동할 수 있는 기능이 있어야 하고, 서식이나 플랫폼에 상관없이 참조 위치 정보를 일관되게 제공ㆍ유지해야 한다.","콘텐츠 변경 (글꼴 변경, 간격 조절 등) 시 일관된 페이지 구분 정보를 제공·유지하지 않은 경우",공통,"전자출판문서 형식의 웹페이지에 페이지 구분자와 각 페이지로 이동할 수 있는 기능이 있으나, 페이지 확대 시 해당 기능이 가려져 사라짐
일관된 위치에 제공 및 유지하도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
20,"(고정된 참조 위치 정보) 전자출판문서 형식의 웹 페이지는 각 페이지로 이동할 수 있는 기능이 있어야 하고, 서식이나 플랫폼에 상관없이 참조 위치 정보를 일관되게 제공ㆍ유지해야 한다.","20. (고정된 참조 위치 정보) 전자출판문서 형식의 웹 페이지는 각 페이지로 이동할 수 있는 기능이 있어야 하고, 서식이나 플랫폼에 상관없이 참조 위치 정보를 일관되게 제공ㆍ유지해야 한다.","콘텐츠 변경 (글꼴 변경, 간격 조절 등) 시 일관된 페이지 구분 정보를 제공·유지하지 않은 경우",공통,"콘텐츠 레이아웃(글꼴 크기 등)을 변경했을 때 페이지 구분가 정보가 달라지고 있음
한 화면에 표시되는 콘텐츠의 양이 변경되더라도 페이지 구분 정보는 일관되게 유지되어야 함",,,,,,,,,,,,,,,,,,,,,,,
21,(단일 포인터 입력 지원) 다중 포인터 또는 경로기반 동작을 통한 입력은 단일 포인터 입력으로도 조작할 수 있어야 한다.,21. (단일 포인터 입력 지원) 다중 포인터 또는 경로기반 동작을 통한 입력은 단일 포인터 입력으로도 조작할 수 있어야 한다.,다중 포인터 또는 경로 기반 동작을 통한 입력을 수행할 때 동등한 단일 포인터 입력을 함께 사용할 수 없는 경우,공통,"복잡한 인터랙션 방식(다중 누르기 / 한 번에 여러 지점의 포인트를 누르는 동작 / 스와이프)으로 인해 상지지체 장애 또는 시각 장애가 있는 사용자가 원하는 기능을 실행할 수 없음
누르기(탭, 더블 탭)  방식을 통해 기능을 실행할 수 있도록 별도의 UI를 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
22,(포인터 입력 취소) 단일 포인터 입력으로 실행되는 기능은 취소할 수 있어야 한다.,22. (포인터 입력 취소) 단일 포인터 입력으로 실행되는 기능은 취소할 수 있어야 한다.,단일 포인터 입력으로 실행되는 기능을 취소할 수 있는 방안을 제공하지 않은 경우,공통,"단일 포인터 입력으로 실행되는 기능은 다음 중 1가지 이상의 방법으로 기능 실행을 취소할 수 있어야 함
1) up 이벤트에 기능이 실행되도록 함
2) 기능 실행이 완료되기 전에 실행을 중단하거나, 실행 후 취소할 수 있는 기능 제공
3) up 이벤트 시 동작의 결과를 되돌릴 수 있는 기능을 제공",,,,,,,,,,,,,,,,,,,,,,,
23,(레이블과 네임) 텍스트 또는 텍스트 이미지가 포함된 레이블이 있는 사용자 인터페이스 구성요소는 네임에 시각적으로 표시되는 해당 텍스트를 포함해야 한다.,23. (레이블과 네임) 텍스트 또는 텍스트 이미지가 포함된 레이블이 있는 사용자 인터페이스 구성요소는 네임에 시각적으로 표시되는 해당 텍스트를 포함해야 한다.,시각적으로 보이는 텍스트 레이블(label)에 대한 접근 가능한 네임(name)을 포함하지 않은 경우,공통,"시각적으로 제공된 입력 서식 레이블과 입력 서식의 접근 가능한 이름이 일치하지 않음
텍스트 레이블이 있는 UI 컴포넌트의 접근 가능한 이름은 시각적으로 표시되는 UI 레이블을 포함하여 제공해야 함","동일하게 제공하지 않을 경우 레이블은 네임의 앞부분에 제시하는 것을 권장

사용자 인터페이스 구성요소의 레이블은 인접한 문자열로 통상적인 위치는 다음과 같음
- 콤보 상자, 드롭다운 목록, 텍스트 입력 및 기타 위젯 바로 왼쪽
- 체크박스 및 라디오 버튼 바로 오른쪽
- 버튼과 탭 내부 또는 버튼 역할을 하는 아이콘 바로 아래",,,,,,,,,,,,,,,,,,,,,,
24,"(동작기반 작동) 동작기반으로 작동하는 기능은 사용자 인터페이스 구성요소로 조작할 수 있고, 동작기반 기능을 비활성화할 수 있어야 한다.","24. (동작기반 작동) 동작기반으로 작동하는 기능은 사용자 인터페이스 구성요소로 조작할 수 있고, 동작기반 기능을 비활성화할 수 있어야 한다.",동작 기반 작동에 대한 비활성화 기능을 제공하지 않은 경우,공통,동작 기반으로 작동되는 기능의 사용을 비활성화할 수 있는 기능을 제공해야 함,"만보기 같은 사용자의 동작이 필수적인 경우는 제외
비활성화, 대체 방안 두 개 모두를 제공해야 24번 검사항목 통과",,,,,,,,,,,,,,,,,,,,,,
24,"(동작기반 작동) 동작기반으로 작동하는 기능은 사용자 인터페이스 구성요소로 조작할 수 있고, 동작기반 기능을 비활성화할 수 있어야 한다.","24. (동작기반 작동) 동작기반으로 작동하는 기능은 사용자 인터페이스 구성요소로 조작할 수 있고, 동작기반 기능을 비활성화할 수 있어야 한다.",버튼 등 사용자 인터페이스 구성요소로 대체 기능을 제공하지 않은 경우,공통,"동작 기반으로 작동되는 기능은 사용자 인터페이스 구성 요소로 조작할 수 있어야 함
해당 기능을 사용할 수 있는 별도의 버튼을 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
25,(기본 언어 표시) 주로 사용하는 언어를 명시해야 한다.,25. (기본 언어 표시) 주로 사용하는 언어를 명시해야 한다.,문서 타입에 맞는 기본언어를 명시하지 않은 경우,공통,스크린 리더가 적절한 음성엔진을 선택할 수 있도록 모든 웹문서에는 기본 언어 속성을 명시해야 함,,,,,,,,,,,,,,,,,,,,,,,
25,(기본 언어 표시) 주로 사용하는 언어를 명시해야 한다.,25. (기본 언어 표시) 주로 사용하는 언어를 명시해야 한다.,문서 타입에 맞는 기본언어를 적절하지 않게 명시한 경우,공통,웹문서의 언어 코드는 문서의 주언어와 일치하는 코드값으로 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",사용자가 실행하지 않은 상황에서 예측하지 않은 새 창이 열리는 경우,공통,새 창을 실행시키는 컨트롤 요소에는 title 속성을 활용하여 동작 방식에 관한 정보를 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","웹 페이지 시작 시, 새 창 또는 화면을 가리는 레이어 팝업을 제공하는 경우",공통,웹사이트가 로딩되자 마자 새 창 팝업(Window popup)이 제공되지 않도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","웹 페이지 시작 시, 새 창 또는 화면을 가리는 레이어 팝업을 제공하는 경우",공통,"웹사이트가 로딩되자 마자 새 창 팝업이 제공되지 않도록 해야 하며 부득이하게 새 창 팝업을 사용하는 경우 1개까지 허용 가능하며, 팝업창 타이틀에 팝업창임을 명시해야 함",새 창 팝업이 1개인 경우,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","웹 페이지 시작 시, 새 창 또는 화면을 가리는 레이어 팝업을 제공하는 경우",공통,"웹사이트가 로딩되자 마자 새 창 팝업이 제공되지 않도록 해야 함
화면 전체를 덮는 1개의 레이어 팝업 또는 헤더 상단에 배치되는 커튼 팝업으로 변경하여 제공해야 함",새 창 팝업이 여러 개인 경우,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",사용자가 의도하지 않은 초점 변화나 기능이 발생되어 맥락상 불편을 주는 경우,공통,"컨트롤 요소 실행 시, 사용자가 의도하지 않은 동작(XXX) 실행으로 웹페이지의 맥락이 변경되고 있음
사용자가 기능 실행의 결과를 예측할 수 있도록 동작에 대한 설명을 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",사용자가 의도하지 않은 초점 변화나 기능이 발생되어 맥락상 불편을 주는 경우,공통,"새 창이 열리는 동작이 없음에도 불구하고 설명을 제공하여 사용자에게 혼동을 줌
부적절한 설명을 삭제해야 함",,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",사용자가 의도하지 않은 초점 변화나 기능이 발생되어 맥락상 불편을 주는 경우,공통,"컨트롤에 포커스가 접근함과 동시에 사용자가 의도하지 않은 동작(XXX) 실행되어 웹 페이지의 맥락이 변경되고 있음
포커스 이동만으로 동작 실행되지 않도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",입력 서식의 값을 변경하는 것만으로 다른 페이지로 이동하거나 현재 페이지의 의미가 완전히 바뀌는 경우,공통,"입력 서식의 값을 변경하자 마자 의도하지 않은 동작(XXX)이 실행됨
사용자가 기능의 실행을 확정하기 전까지 웹 페이지의 맥락이 변경되는 동작이 발생하지 않도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",입력 서식의 값을 변경하는 것만으로 다른 페이지로 이동하거나 현재 페이지의 의미가 완전히 바뀌는 경우,공통,"입력 서식의 값을 변경하자 마자 웹 페이지가 새 창으로 실행됨
별도의 확인 버튼을 제공하여 사용자가 선택 행동을 확정했을 때 새 창이 실행되도록 하거나 <select> 대신 'ul > li > a' 구조로 마크업을 변경해야 함. 별도의 확인 버튼을 제공하는 방식으로 문제를 수정하는 경우 이동을 위한 컨트롤 요소에 title=""새창 열림"" 속성으로 새 창 실행 동작에 대한 정보를 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",입력 서식의 값을 변경하는 것만으로 다른 페이지로 이동하거나 현재 페이지의 의미가 완전히 바뀌는 경우,공통,"입력 서식의 값을 변경할 때마다 웹 페이지가 갱신되어 문서의 가장 처음으로 초점이 이동하고 있음
사용자가 입력폼을 제출하였을 때, 페이지가 갱신되도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",입력 서식의 값을 변경하는 것만으로 다른 페이지로 이동하거나 현재 페이지의 의미가 완전히 바뀌는 경우,공통,"입력 서식의 값을 변경할 때마다 웹 페이지가 갱신되어 문서의 가장 처음으로 초점이 이동하고 있음
사용자가 입력 서식의 값을 변경하더라도 초점이 해당 요소에 유지될 수 있도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",입력 서식의 값을 변경하는 것만으로 다른 페이지로 이동하거나 현재 페이지의 의미가 완전히 바뀌는 경우,공통,"입력 서식의 값을 변경할 때마다 웹 페이지가 갱신되어 문서의 가장 처음으로 초점이 이동하고 있음
1)별도의 확인 버튼을 제공하여 사용자가 입력폼을 제출하였을 때, 페이지가 갱신되도록 수정하거나 2)사용자가 입력 서식의 값을 변경하더라도 초점이 해당 요소에 유지될 수 있도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
26,"(사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.","26. (사용자 요구에 따른 실행) 사용자가 의도하지 않은 기능(새 창, 초점에 의한 맥락 변화 등)은 실행되지 않아야 한다.",입력 서식의 값을 변경하는 것만으로 다른 페이지로 이동하거나 현재 페이지의 의미가 완전히 바뀌는 경우,공통,"입력 서식의 값을 넣으면 자동으로 제출되어 입력 오류를 수정하기 어려움
별도의 확인 버튼을 제공하여 사용자가 입력폼을 의도에 따라 제출할 수 있도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
